Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
3147,US-2015-003147,16-04-2015,21-04-2015,Second Class,C-0135,Customer_135,Home Office,United States,Arizona,West,Technology,Machines,5889.28,4,0,1591.82
3148,US-2016-003148,13-04-2016,18-04-2016,Same Day,C-0156,Customer_156,Home Office,United States,Colorado,West,Technology,Accessories,9766.15,5,0,2926.55
3149,US-2016-003149,28-07-2016,30-07-2016,Standard Class,C-0008,Customer_8,Consumer,United States,Utah,West,Furniture,Tables,9169.68,13,0,643.08
3150,US-2014-003150,02-03-2014,05-03-2014,Standard Class,C-0046,Customer_46,Consumer,United States,Georgia,South,Office Supplies,Labels,112.99,1,0.3,-5.56
3151,US-2015-003151,26-02-2015,28-02-2015,First Class,C-0137,Customer_137,Corporate,United States,Massachusetts,East,Furniture,Furnishings,2489.32,7,0.1,-58.13
3152,US-2015-003152,23-05-2015,25-05-2015,Second Class,C-0101,Customer_101,Home Office,United States,Arkansas,South,Furniture,Chairs,1060.58,8,0.3,-241.88
3153,US-2017-003153,22-12-2017,29-12-2017,First Class,C-0153,Customer_153,Corporate,United States,Oregon,West,Technology,Phones,22969.1,14,0,5486.83
3154,US-2016-003154,28-12-2016,29-12-2016,First Class,C-0112,Customer_112,Corporate,United States,Arizona,West,Technology,Copiers,976.67,2,0.4,-218.54
3155,US-2015-003155,19-02-2015,24-02-2015,Second Class,C-0145,Customer_145,Consumer,United States,Tennessee,South,Office Supplies,Envelopes,693.16,4,0,193.2
3156,US-2015-003156,07-07-2015,13-07-2015,Same Day,C-0115,Customer_115,Home Office,United States,Oregon,West,Office Supplies,Fasteners,864.43,9,0.2,27.91
3157,US-2016-003157,19-04-2016,20-04-2016,Second Class,C-0172,Customer_172,Corporate,United States,Michigan,Central,Office Supplies,Paper,874.78,13,0.3,-3.44
3158,US-2016-003158,11-09-2016,12-09-2016,Standard Class,C-0194,Customer_194,Corporate,United States,Virginia,East,Furniture,Chairs,1487.34,3,0,211.02
3159,US-2014-003159,18-09-2014,20-09-2014,Same Day,C-0056,Customer_56,Home Office,United States,Arkansas,South,Office Supplies,Binders,348.42,8,0.2,30.95
3160,US-2015-003160,24-05-2015,28-05-2015,Same Day,C-0027,Customer_27,Home Office,United States,Mississippi,South,Office Supplies,Art,827.55,9,0,280.82
3161,US-2014-003161,02-04-2014,08-04-2014,Same Day,C-0126,Customer_126,Consumer,United States,Texas,Central,Office Supplies,Binders,1820.42,14,0,496.97
3162,US-2016-003162,16-12-2016,18-12-2016,First Class,C-0127,Customer_127,Consumer,United States,New York,East,Technology,Copiers,8682.16,8,0,2838.19
3163,US-2016-003163,05-08-2016,07-08-2016,Same Day,C-0066,Customer_66,Consumer,United States,Illinois,Central,Office Supplies,Fasteners,966.98,14,0,326.68
3164,US-2015-003164,14-01-2015,19-01-2015,Standard Class,C-0159,Customer_159,Consumer,United States,Alabama,South,Technology,Copiers,692.9,10,0,190.66
3165,US-2015-003165,09-06-2015,11-06-2015,Standard Class,C-0063,Customer_63,Home Office,United States,Louisiana,South,Office Supplies,Supplies,636.49,7,0.1,142.96
3166,US-2017-003166,02-02-2017,07-02-2017,First Class,C-0067,Customer_67,Home Office,United States,Ohio,East,Furniture,Chairs,5839.08,12,0,990.22
3167,US-2016-003167,11-06-2016,12-06-2016,First Class,C-0119,Customer_119,Home Office,United States,Florida,South,Office Supplies,Fasteners,210.12,3,0.2,7.44
3168,US-2014-003168,24-09-2014,29-09-2014,Same Day,C-0053,Customer_53,Consumer,United States,Illinois,Central,Office Supplies,Storage,302.33,7,0,99.78
3169,US-2015-003169,27-06-2015,28-06-2015,Second Class,C-0092,Customer_92,Home Office,United States,Georgia,South,Furniture,Bookcases,299.62,1,0.2,-47.42
3170,US-2015-003170,03-03-2015,05-03-2015,Standard Class,C-0016,Customer_16,Corporate,United States,Massachusetts,East,Technology,Copiers,401.57,2,0.4,-75.93
3171,US-2015-003171,22-08-2015,24-08-2015,Second Class,C-0084,Customer_84,Consumer,United States,Nevada,West,Technology,Phones,2690.78,2,0,807.18
3172,US-2014-003172,24-04-2014,27-04-2014,Standard Class,C-0099,Customer_99,Corporate,United States,Missouri,Central,Office Supplies,Paper,1457.66,13,0.2,176.38
3173,US-2017-003173,22-12-2017,26-12-2017,Second Class,C-0077,Customer_77,Corporate,United States,Oregon,West,Office Supplies,Labels,607.42,9,0.1,120.6
3174,US-2015-003174,09-07-2015,16-07-2015,First Class,C-0151,Customer_151,Consumer,United States,Pennsylvania,East,Office Supplies,Paper,1513.38,11,0,534.2
3175,US-2014-003175,25-10-2014,01-11-2014,Second Class,C-0138,Customer_138,Consumer,United States,New York,East,Technology,Copiers,13710.84,13,0,4431.07
3176,US-2015-003176,14-01-2015,21-01-2015,First Class,C-0091,Customer_91,Home Office,United States,Louisiana,South,Technology,Machines,6291.46,6,0.2,424.05
3177,US-2015-003177,25-11-2015,30-11-2015,Standard Class,C-0186,Customer_186,Consumer,United States,Missouri,Central,Technology,Machines,494.69,4,0.2,23.51
3178,US-2015-003178,21-06-2015,27-06-2015,Same Day,C-0159,Customer_159,Consumer,United States,Minnesota,Central,Furniture,Bookcases,580.75,7,0.3,-167.55
3179,US-2017-003179,13-04-2017,19-04-2017,Standard Class,C-0132,Customer_132,Home Office,United States,Michigan,Central,Office Supplies,Labels,1426.57,12,0.3,-55.58
3180,US-2014-003180,26-03-2014,28-03-2014,First Class,C-0074,Customer_74,Consumer,United States,Oregon,West,Furniture,Bookcases,301.72,1,0.2,-33.32
3181,US-2016-003181,25-01-2016,01-02-2016,First Class,C-0091,Customer_91,Home Office,United States,Massachusetts,East,Office Supplies,Art,658.98,9,0.3,-25.85
3182,US-2015-003182,07-11-2015,10-11-2015,Same Day,C-0040,Customer_40,Corporate,United States,Missouri,Central,Furniture,Furnishings,7026.66,13,0.2,-538.4
3183,US-2017-003183,21-12-2017,22-12-2017,Second Class,C-0047,Customer_47,Corporate,United States,Nevada,West,Furniture,Bookcases,1723.52,4,0,170.36
3184,US-2017-003184,14-06-2017,15-06-2017,Standard Class,C-0064,Customer_64,Corporate,United States,Massachusetts,East,Furniture,Furnishings,697.68,8,0,71.93
3185,US-2016-003185,03-08-2016,06-08-2016,Standard Class,C-0141,Customer_141,Corporate,United States,Ohio,East,Furniture,Furnishings,2548.28,7,0,322.01
3186,US-2015-003186,07-11-2015,10-11-2015,Second Class,C-0126,Customer_126,Consumer,United States,Missouri,Central,Technology,Accessories,6509.48,6,0.4,-1121.89
3187,US-2016-003187,09-02-2016,12-02-2016,Standard Class,C-0160,Customer_160,Home Office,United States,Ohio,East,Office Supplies,Storage,366.08,13,0.2,16.59
3188,US-2014-003188,09-05-2014,12-05-2014,First Class,C-0102,Customer_102,Home Office,United States,Arizona,West,Furniture,Tables,1134.02,2,0,91.09
3189,US-2015-003189,03-08-2015,06-08-2015,First Class,C-0013,Customer_13,Home Office,United States,Mississippi,South,Technology,Machines,4673.61,9,0,1241.15
3190,US-2014-003190,09-09-2014,13-09-2014,Second Class,C-0094,Customer_94,Home Office,United States,Arkansas,South,Furniture,Tables,776.38,4,0.4,-267.23
3191,US-2016-003191,08-11-2016,09-11-2016,First Class,C-0196,Customer_196,Consumer,United States,Minnesota,Central,Furniture,Furnishings,358.1,13,0.4,-120.18
3192,US-2015-003192,25-08-2015,27-08-2015,Standard Class,C-0107,Customer_107,Consumer,United States,Nevada,West,Office Supplies,Storage,124.94,8,0.3,-2.74
3193,US-2017-003193,09-04-2017,11-04-2017,Second Class,C-0041,Customer_41,Corporate,United States,Massachusetts,East,Technology,Copiers,5557.48,7,0.3,-289.86
3194,US-2014-003194,15-03-2014,20-03-2014,First Class,C-0018,Customer_18,Consumer,United States,Illinois,Central,Office Supplies,Supplies,907.17,11,0.4,-187.47
3195,US-2014-003195,10-07-2014,11-07-2014,First Class,C-0142,Customer_142,Consumer,United States,Massachusetts,East,Technology,Phones,6285.86,14,0,1700.89
3196,US-2017-003196,20-12-2017,22-12-2017,Same Day,C-0182,Customer_182,Corporate,United States,Nevada,West,Technology,Accessories,4098.24,4,0,1315.39
3197,US-2016-003197,28-11-2016,30-11-2016,Standard Class,C-0140,Customer_140,Home Office,United States,Illinois,Central,Office Supplies,Envelopes,979.2,9,0,293.48
3198,US-2016-003198,16-07-2016,20-07-2016,Same Day,C-0134,Customer_134,Corporate,United States,Tennessee,South,Technology,Copiers,6032.32,4,0,1896.15
3199,US-2016-003199,15-11-2016,21-11-2016,Standard Class,C-0140,Customer_140,Home Office,United States,California,West,Technology,Machines,1682.64,3,0.1,253.2
3200,US-2015-003200,21-09-2015,24-09-2015,Standard Class,C-0039,Customer_39,Corporate,United States,Oregon,West,Office Supplies,Supplies,476.5,5,0,165.18
3201,US-2016-003201,12-04-2016,14-04-2016,Same Day,C-0127,Customer_127,Consumer,United States,Minnesota,Central,Office Supplies,Supplies,1422.45,10,0.1,226.59
3202,US-2017-003202,02-06-2017,07-06-2017,Second Class,C-0114,Customer_114,Consumer,United States,Indiana,Central,Furniture,Bookcases,1507.55,5,0.1,-62.06
3203,US-2017-003203,11-03-2017,16-03-2017,First Class,C-0099,Customer_99,Corporate,United States,Alabama,South,Office Supplies,Art,91.64,4,0,32.15
3204,US-2014-003204,21-01-2014,23-01-2014,Same Day,C-0037,Customer_37,Consumer,United States,New Jersey,East,Technology,Machines,16620.86,13,0.2,1241.4
3205,US-2016-003205,10-03-2016,14-03-2016,Standard Class,C-0097,Customer_97,Consumer,United States,Arkansas,South,Furniture,Furnishings,976.64,2,0.1,33.18
3206,US-2015-003206,30-06-2015,04-07-2015,Same Day,C-0038,Customer_38,Home Office,United States,Massachusetts,East,Technology,Accessories,1236.57,3,0,342.25
3207,US-2016-003207,03-03-2016,09-03-2016,Standard Class,C-0143,Customer_143,Consumer,United States,Colorado,West,Furniture,Chairs,1724.64,4,0,172.6
3208,US-2014-003208,16-04-2014,19-04-2014,First Class,C-0084,Customer_84,Consumer,United States,Louisiana,South,Furniture,Tables,2322.86,6,0.2,-182.72
3209,US-2017-003209,27-08-2017,03-09-2017,First Class,C-0116,Customer_116,Home Office,United States,Massachusetts,East,Office Supplies,Supplies,2257.08,14,0,736.17
3210,US-2016-003210,21-03-2016,27-03-2016,Same Day,C-0087,Customer_87,Home Office,United States,Oregon,West,Technology,Accessories,8687.05,11,0.1,1772.71
3211,US-2014-003211,16-03-2014,19-03-2014,Same Day,C-0058,Customer_58,Corporate,United States,Arizona,West,Technology,Copiers,1095.9,2,0,273.2
3212,US-2015-003212,21-08-2015,23-08-2015,Standard Class,C-0046,Customer_46,Consumer,United States,Oregon,West,Technology,Phones,11491.7,11,0,3167.01
3213,US-2015-003213,30-10-2015,31-10-2015,Standard Class,C-0036,Customer_36,Consumer,United States,Oregon,West,Technology,Accessories,19434.7,10,0,6304.73
3214,US-2015-003214,28-04-2015,30-04-2015,First Class,C-0105,Customer_105,Home Office,United States,Oregon,West,Furniture,Chairs,6383.58,14,0,502.76
3215,US-2016-003215,16-05-2016,20-05-2016,Second Class,C-0048,Customer_48,Consumer,United States,Washington,West,Technology,Copiers,4632.42,3,0.1,830.06
3216,US-2017-003216,27-01-2017,28-01-2017,Standard Class,C-0033,Customer_33,Corporate,United States,Oregon,West,Technology,Accessories,542.18,7,0.4,-92.15
3217,US-2014-003217,20-03-2014,23-03-2014,Second Class,C-0189,Customer_189,Consumer,United States,Texas,Central,Furniture,Chairs,1196.14,3,0.2,-161.53
3218,US-2016-003218,12-01-2016,17-01-2016,Standard Class,C-0200,Customer_200,Consumer,United States,Mississippi,South,Furniture,Furnishings,3693.11,6,0.1,75.08
3219,US-2015-003219,17-08-2015,19-08-2015,First Class,C-0110,Customer_110,Corporate,United States,North Carolina,East,Technology,Phones,14869.62,9,0,4820.99
3220,US-2014-003220,10-09-2014,12-09-2014,Standard Class,C-0123,Customer_123,Corporate,United States,Arizona,West,Office Supplies,Fasteners,139.86,7,0,39.9
3221,US-2015-003221,12-08-2015,15-08-2015,Second Class,C-0028,Customer_28,Home Office,United States,Georgia,South,Furniture,Furnishings,5453.42,14,0,625.51
3222,US-2014-003222,19-06-2014,24-06-2014,Second Class,C-0012,Customer_12,Home Office,United States,Georgia,South,Furniture,Tables,1424.19,8,0.3,-387.43
3223,US-2015-003223,30-03-2015,01-04-2015,Same Day,C-0102,Customer_102,Home Office,United States,Ohio,East,Technology,Accessories,2176.13,2,0.4,-470.1
3224,US-2015-003224,30-10-2015,02-11-2015,First Class,C-0038,Customer_38,Home Office,United States,Utah,West,Furniture,Furnishings,755.89,3,0.3,-151.61
3225,US-2014-003225,22-10-2014,26-10-2014,First Class,C-0162,Customer_162,Consumer,United States,Indiana,Central,Furniture,Chairs,55.03,2,0.4,-20.6
3226,US-2014-003226,27-03-2014,31-03-2014,Standard Class,C-0176,Customer_176,Corporate,United States,Minnesota,Central,Furniture,Furnishings,2348.34,6,0,181.06
3227,US-2016-003227,18-07-2016,25-07-2016,Second Class,C-0134,Customer_134,Corporate,United States,Colorado,West,Technology,Copiers,5218.85,13,0,1617.55
3228,US-2014-003228,04-02-2014,10-02-2014,First Class,C-0059,Customer_59,Consumer,United States,Utah,West,Office Supplies,Art,487.35,5,0.1,107.26
3229,US-2014-003229,25-04-2014,29-04-2014,First Class,C-0108,Customer_108,Consumer,United States,Arkansas,South,Furniture,Furnishings,601.64,4,0,73.88
3230,US-2016-003230,24-04-2016,30-04-2016,First Class,C-0046,Customer_46,Consumer,United States,Oregon,West,Furniture,Bookcases,8205.23,11,0,664.93
3231,US-2017-003231,29-08-2017,30-08-2017,First Class,C-0009,Customer_9,Home Office,United States,Colorado,West,Furniture,Chairs,3259.56,12,0,482.11
3232,US-2016-003232,12-03-2016,19-03-2016,First Class,C-0057,Customer_57,Consumer,United States,Nevada,West,Technology,Machines,3839.33,12,0.4,-881.86
3233,US-2017-003233,04-12-2017,07-12-2017,Second Class,C-0124,Customer_124,Consumer,United States,Oregon,West,Office Supplies,Fasteners,1132.88,8,0,371.32
3234,US-2015-003234,23-04-2015,27-04-2015,Same Day,C-0031,Customer_31,Corporate,United States,Ohio,East,Furniture,Bookcases,526.24,1,0,78.21
3235,US-2014-003235,16-08-2014,23-08-2014,Second Class,C-0070,Customer_70,Home Office,United States,Colorado,West,Furniture,Chairs,2759.33,6,0.2,-422.28
3236,US-2014-003236,09-07-2014,13-07-2014,First Class,C-0058,Customer_58,Corporate,United States,Arkansas,South,Technology,Copiers,6816.03,7,0.1,1162.22
3237,US-2015-003237,30-04-2015,06-05-2015,Second Class,C-0155,Customer_155,Corporate,United States,Ohio,East,Technology,Copiers,1538.77,1,0,362.72
3238,US-2017-003238,27-05-2017,03-06-2017,Second Class,C-0151,Customer_151,Consumer,United States,Ohio,East,Technology,Copiers,5796.32,4,0,1674.47
3239,US-2014-003239,27-02-2014,04-03-2014,First Class,C-0074,Customer_74,Consumer,United States,Tennessee,South,Office Supplies,Envelopes,685.8,12,0.1,151.16
3240,US-2017-003240,15-03-2017,17-03-2017,First Class,C-0091,Customer_91,Home Office,United States,Michigan,Central,Technology,Machines,661.25,8,0.1,134.93
3241,US-2016-003241,13-03-2016,15-03-2016,Standard Class,C-0002,Customer_2,Consumer,United States,Ohio,East,Office Supplies,Labels,791.35,8,0.1,152.36
3242,US-2017-003242,04-04-2017,10-04-2017,Second Class,C-0047,Customer_47,Corporate,United States,Missouri,Central,Furniture,Chairs,418.67,7,0,68.34
3243,US-2017-003243,23-02-2017,27-02-2017,Standard Class,C-0190,Customer_190,Home Office,United States,Indiana,Central,Technology,Phones,2010.24,12,0.4,-324.42
3244,US-2017-003244,22-04-2017,25-04-2017,Standard Class,C-0001,Customer_1,Home Office,United States,Indiana,Central,Office Supplies,Binders,1269.74,14,0.2,44.31
3245,US-2017-003245,27-09-2017,29-09-2017,Standard Class,C-0128,Customer_128,Home Office,United States,Georgia,South,Office Supplies,Supplies,781.91,6,0.3,-18.22
3246,US-2014-003246,23-06-2014,26-06-2014,Same Day,C-0126,Customer_126,Consumer,United States,Virginia,East,Furniture,Chairs,1710.66,3,0,270.45
3247,US-2015-003247,19-09-2015,23-09-2015,Standard Class,C-0086,Customer_86,Corporate,United States,Nevada,West,Furniture,Furnishings,2748.17,8,0.1,126.9
3248,US-2017-003248,29-04-2017,06-05-2017,Second Class,C-0145,Customer_145,Consumer,United States,New Jersey,East,Office Supplies,Binders,25.62,3,0.3,0
3249,US-2017-003249,11-03-2017,17-03-2017,Same Day,C-0095,Customer_95,Home Office,United States,Washington,West,Furniture,Tables,3309.15,13,0,453.43
3250,US-2014-003250,05-08-2014,09-08-2014,Same Day,C-0013,Customer_13,Home Office,United States,California,West,Furniture,Bookcases,2322.43,12,0.2,-272.9
3251,US-2017-003251,02-02-2017,04-02-2017,Standard Class,C-0093,Customer_93,Consumer,United States,Illinois,Central,Office Supplies,Binders,1174,8,0,369.72
3252,US-2016-003252,05-02-2016,12-02-2016,First Class,C-0116,Customer_116,Home Office,United States,Tennessee,South,Office Supplies,Art,1234.86,11,0,362.46
3253,US-2014-003253,30-12-2014,02-01-2015,Second Class,C-0152,Customer_152,Corporate,United States,North Carolina,East,Furniture,Chairs,876.59,13,0,78.91
3254,US-2014-003254,01-11-2014,05-11-2014,Same Day,C-0110,Customer_110,Corporate,United States,Michigan,Central,Office Supplies,Binders,188.13,2,0.2,23.75
3255,US-2015-003255,12-03-2015,18-03-2015,Standard Class,C-0095,Customer_95,Home Office,United States,Pennsylvania,East,Technology,Phones,6164.32,4,0,1551.4
3256,US-2016-003256,05-02-2016,07-02-2016,Second Class,C-0136,Customer_136,Corporate,United States,Virginia,East,Technology,Copiers,10164.3,6,0,3038.66
3257,US-2015-003257,04-06-2015,08-06-2015,Standard Class,C-0173,Customer_173,Consumer,United States,Nevada,West,Furniture,Furnishings,363.18,2,0,46.88
3258,US-2014-003258,08-09-2014,12-09-2014,Second Class,C-0075,Customer_75,Consumer,United States,Illinois,Central,Office Supplies,Fasteners,1363.88,10,0.3,-104
3259,US-2015-003259,19-11-2015,20-11-2015,Second Class,C-0166,Customer_166,Home Office,United States,Arizona,West,Furniture,Furnishings,4813.02,10,0.1,149.74
3260,US-2015-003260,10-10-2015,13-10-2015,Same Day,C-0195,Customer_195,Corporate,United States,Massachusetts,East,Office Supplies,Storage,1444.28,12,0.1,329.44
3261,US-2014-003261,15-09-2014,21-09-2014,First Class,C-0077,Customer_77,Corporate,United States,Virginia,East,Technology,Phones,2554.12,4,0,676.78
3262,US-2016-003262,10-10-2016,13-10-2016,Standard Class,C-0020,Customer_20,Consumer,United States,New Jersey,East,Technology,Machines,11719.23,14,0.3,-985.09
3263,US-2016-003263,19-02-2016,24-02-2016,First Class,C-0132,Customer_132,Home Office,United States,Oregon,West,Technology,Accessories,6264.58,8,0.4,-1449.34
3264,US-2016-003264,13-04-2016,18-04-2016,Same Day,C-0052,Customer_52,Corporate,United States,Illinois,Central,Office Supplies,Binders,1337.62,14,0.4,-173.01
